series_id,family,step,n,m_total,rank,exact,dls,alignment,flip_vs_prev,driver
single_thr_445,single_context,3,6,5,5,0,0.0,0.9570488,0,one_measurement_augmentation
single_thr_446,single_context,1,6,2,2,0,0.58823529,0.31925435,0,one_measurement_augmentation
single_thr_446,single_context,2,6,3,3,0,0.0,0.3556919,0,one_measurement_augmentation
single_thr_446,single_context,3,6,4,4,0,0.0,0.35923768,0,one_measurement_augmentation
single_thr_447,single_context,1,5,2,2,0,1.0,0.01637336,0,one_measurement_augmentation
single_thr_447,single_context,2,5,3,3,0,0.0,0.1073926,0,one_measurement_augmentation
single_thr_447,single_context,3,5,4,4,0,0.0,0.81248535,0,one_measurement_augmentation
single_thr_448,single_context,1,6,2,2,0,1.0,0.16509582,0,one_measurement_augmentation
single_thr_448,single_context,2,6,3,3,0,1.0,0.38528228,0,one_measurement_augmentation
single_thr_448,single_context,3,6,4,4,0,0.0,0.38532474,0,one_measurement_augmentation
single_thr_449,single_context,1,5,2,2,0,0.9,0.53708995,0,one_measurement_augmentation
single_thr_449,single_context,2,5,3,3,0,0.0,0.86790836,0,one_measurement_augmentation
single_thr_449,single_context,3,5,4,4,0,0.0,0.88731277,0,one_measurement_augmentation
single_thr_450,single_context,1,7,3,3,0,0.2,0.37583007,0,one_measurement_augmentation
single_thr_450,single_context,2,7,4,4,0,0.14285714,0.49500622,0,one_measurement_augmentation
single_thr_450,single_context,3,7,5,5,0,0.0,0.56721756,0,one_measurement_augmentation
single_thr_451,single_context,1,4,2,2,0,1.0,0.01242284,0,one_measurement_augmentation
single_thr_451,single_context,2,4,3,3,0,0.0,0.66886691,0,one_measurement_augmentation
single_thr_451,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_452,single_context,1,5,4,4,0,0.0,0.29070063,0,one_measurement_augmentation
single_thr_452,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_452,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_453,single_context,1,4,2,2,0,0.0,0.26970326,0,one_measurement_augmentation
single_thr_453,single_context,2,4,3,3,0,0.0,0.3238766,0,one_measurement_augmentation
single_thr_453,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_454,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_454,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_454,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_455,single_context,1,6,3,3,0,1.0,0.14407218,0,one_measurement_augmentation
single_thr_455,single_context,2,6,4,4,0,1.0,0.27583334,0,one_measurement_augmentation
single_thr_455,single_context,3,6,5,5,0,0.0,0.59302725,0,one_measurement_augmentation
single_thr_456,single_context,1,4,2,2,0,1.0,0.37710354,0,one_measurement_augmentation
single_thr_456,single_context,2,4,3,3,0,0.0,0.61651751,0,one_measurement_augmentation
single_thr_456,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_457,single_context,1,5,4,4,0,0.0,0.37324504,0,one_measurement_augmentation
single_thr_457,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_457,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_458,single_context,1,5,2,2,0,1.0,0.03523618,0,one_measurement_augmentation
single_thr_458,single_context,2,5,3,3,0,1.0,0.28752611,0,one_measurement_augmentation
single_thr_458,single_context,3,5,4,4,0,1.0,0.7763932,0,one_measurement_augmentation
single_thr_459,single_context,1,4,2,2,0,1.0,0.01290377,0,one_measurement_augmentation
single_thr_459,single_context,2,4,3,3,0,0.0,0.03509872,0,one_measurement_augmentation
single_thr_459,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_460,single_context,1,7,3,3,0,0.4516129,0.49039749,0,one_measurement_augmentation
single_thr_460,single_context,2,7,4,4,0,0.0,0.74254409,0,one_measurement_augmentation
single_thr_460,single_context,3,7,5,5,0,0.0,0.78805774,0,one_measurement_augmentation
single_thr_461,single_context,1,6,5,5,0,0.0,0.28561143,0,one_measurement_augmentation
single_thr_461,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_461,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_462,single_context,1,6,4,4,0,0.0,0.40292039,0,one_measurement_augmentation
single_thr_462,single_context,2,6,5,5,0,0.0,0.6845387,0,one_measurement_augmentation
single_thr_462,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_463,single_context,1,5,2,2,0,1.0,0.17591209,0,one_measurement_augmentation
single_thr_463,single_context,2,5,3,3,0,0.0,0.19156523,0,one_measurement_augmentation
single_thr_463,single_context,3,5,4,4,0,0.0,0.78039493,0,one_measurement_augmentation
single_thr_464,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_464,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_464,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_465,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_465,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_465,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_466,single_context,1,4,3,3,0,0.0,0.32917961,0,one_measurement_augmentation
single_thr_466,single_context,2,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_466,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_467,single_context,1,7,4,4,0,0.0,0.56767392,0,one_measurement_augmentation
single_thr_467,single_context,2,7,5,5,0,0.0,0.56859362,0,one_measurement_augmentation
single_thr_467,single_context,3,7,6,6,0,0.0,0.97395886,0,one_measurement_augmentation
single_thr_468,single_context,1,6,5,5,0,0.0,0.97774846,0,one_measurement_augmentation
single_thr_468,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_468,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_469,single_context,1,6,4,4,0,1.0,0.63392603,0,one_measurement_augmentation
single_thr_469,single_context,2,6,5,5,0,0.0,0.77096067,0,one_measurement_augmentation
single_thr_469,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_470,single_context,1,7,5,5,0,0.0,0.41292693,0,one_measurement_augmentation
single_thr_470,single_context,2,7,6,6,0,0.0,0.44303796,0,one_measurement_augmentation
single_thr_470,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_471,single_context,1,4,3,3,0,0.0,0.63272069,0,one_measurement_augmentation
single_thr_471,single_context,2,4,4,3,0,0.0,0.63272069,0,one_measurement_augmentation
single_thr_471,single_context,3,4,5,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_472,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_472,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_472,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_473,single_context,1,4,3,3,0,0.0,0.49844961,0,one_measurement_augmentation
single_thr_473,single_context,2,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_473,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_474,single_context,1,6,2,2,0,1.0,0.15647261,0,one_measurement_augmentation
single_thr_474,single_context,2,6,3,3,0,0.0,0.16840007,0,one_measurement_augmentation
single_thr_474,single_context,3,6,4,4,0,0.0,0.1714701,0,one_measurement_augmentation
single_thr_475,single_context,1,7,2,2,0,0.70967742,0.09309353,0,one_measurement_augmentation
single_thr_475,single_context,2,7,3,3,0,0.41935484,0.09330119,0,one_measurement_augmentation
single_thr_475,single_context,3,7,4,4,0,0.0,0.14302488,0,one_measurement_augmentation
single_thr_476,single_context,1,7,4,4,0,0.0,0.34998228,0,one_measurement_augmentation
single_thr_476,single_context,2,7,5,5,0,0.0,0.35406915,0,one_measurement_augmentation
single_thr_476,single_context,3,7,6,6,0,0.0,0.64326138,0,one_measurement_augmentation
single_thr_477,single_context,1,7,3,3,0,0.05882353,0.35705341,0,one_measurement_augmentation
single_thr_477,single_context,2,7,4,4,0,0.0,0.39130656,0,one_measurement_augmentation
single_thr_477,single_context,3,7,5,5,0,0.0,0.39142594,0,one_measurement_augmentation
single_thr_478,single_context,1,5,3,3,0,1.0,0.51247771,0,one_measurement_augmentation
single_thr_478,single_context,2,5,4,4,0,0.0,0.64324697,0,one_measurement_augmentation
single_thr_478,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_479,single_context,1,7,4,4,0,0.07692308,0.21725747,0,one_measurement_augmentation
single_thr_479,single_context,2,7,5,5,0,0.0,0.38044748,0,one_measurement_augmentation
single_thr_479,single_context,3,7,6,6,0,0.0,0.92205518,0,one_measurement_augmentation
single_thr_480,single_context,1,6,5,5,0,1.0,0.65184469,0,one_measurement_augmentation
single_thr_480,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_480,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_481,single_context,1,7,4,4,0,0.13043478,0.44291399,0,one_measurement_augmentation
single_thr_481,single_context,2,7,5,5,0,0.16666667,0.46566737,0,one_measurement_augmentation
single_thr_481,single_context,3,7,6,6,0,0.0,0.72079541,0,one_measurement_augmentation
single_thr_482,single_context,1,6,2,2,0,1.0,0.02817468,0,one_measurement_augmentation
single_thr_482,single_context,2,6,3,3,0,0.0,0.04643009,0,one_measurement_augmentation
single_thr_482,single_context,3,6,4,4,0,0.0,0.46851367,0,one_measurement_augmentation
single_thr_483,single_context,1,6,3,3,0,1.0,0.6183208,0,one_measurement_augmentation
single_thr_483,single_context,2,6,4,4,0,0.0,0.77343426,0,one_measurement_augmentation
single_thr_483,single_context,3,6,5,5,0,0.0,0.77799661,0,one_measurement_augmentation
single_thr_484,single_context,1,6,3,3,0,0.0,0.21178899,0,one_measurement_augmentation
single_thr_484,single_context,2,6,4,4,0,0.0,0.43422267,0,one_measurement_augmentation
single_thr_484,single_context,3,6,5,5,0,0.0,0.95525066,0,one_measurement_augmentation
single_thr_485,single_context,1,6,4,4,0,0.0,0.83718239,0,one_measurement_augmentation
single_thr_485,single_context,2,6,5,5,0,0.0,0.85881376,0,one_measurement_augmentation
single_thr_485,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_486,single_context,1,6,2,2,0,1.0,0.03528148,0,one_measurement_augmentation
single_thr_486,single_context,2,6,3,3,0,1.0,0.08915993,0,one_measurement_augmentation
single_thr_486,single_context,3,6,4,4,0,1.0,0.10557281,0,one_measurement_augmentation
single_thr_487,single_context,1,4,4,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_487,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_487,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_488,single_context,1,6,3,3,0,0.0,0.34364296,0,one_measurement_augmentation
single_thr_488,single_context,2,6,4,4,0,0.0,0.37011672,0,one_measurement_augmentation
single_thr_488,single_context,3,6,5,5,0,0.0,0.48373591,0,one_measurement_augmentation
single_thr_489,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_489,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_489,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_490,single_context,1,6,5,5,0,0.0,0.21665055,0,one_measurement_augmentation
single_thr_490,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_490,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_491,single_context,1,5,4,4,0,0.0,0.77762182,0,one_measurement_augmentation
single_thr_491,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_491,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_492,single_context,1,6,4,4,0,0.0,0.37127292,0,one_measurement_augmentation
single_thr_492,single_context,2,6,5,5,0,0.0,0.85241921,0,one_measurement_augmentation
single_thr_492,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_493,single_context,1,6,5,5,0,0.0,0.76796287,0,one_measurement_augmentation
single_thr_493,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_493,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_494,single_context,1,7,4,4,0,0.0,0.23787638,0,one_measurement_augmentation
single_thr_494,single_context,2,7,5,5,0,0.0,0.24031536,0,one_measurement_augmentation
single_thr_494,single_context,3,7,6,6,0,0.0,0.54295829,0,one_measurement_augmentation
single_thr_495,single_context,1,5,2,2,0,1.0,0.73273876,0,one_measurement_augmentation
single_thr_495,single_context,2,5,3,3,0,0.0,0.94809258,0,one_measurement_augmentation
single_thr_495,single_context,3,5,4,4,0,0.0,0.96257594,0,one_measurement_augmentation
single_thr_496,single_context,1,7,2,2,0,0.69090909,0.07228201,0,one_measurement_augmentation
single_thr_496,single_context,2,7,3,3,0,0.29411765,0.61558048,0,one_measurement_augmentation
single_thr_496,single_context,3,7,4,4,0,0.0,0.78982014,0,one_measurement_augmentation
single_thr_497,single_context,1,5,2,2,0,1.0,0.30368938,0,one_measurement_augmentation
single_thr_497,single_context,2,5,3,3,0,1.0,0.31488121,0,one_measurement_augmentation
single_thr_497,single_context,3,5,4,4,0,0.0,0.57142857,0,one_measurement_augmentation
single_thr_498,single_context,1,5,2,2,0,1.0,0.42018767,0,one_measurement_augmentation
single_thr_498,single_context,2,5,3,3,1,0.0,1.0,1,one_measurement_augmentation
single_thr_498,single_context,3,5,4,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_499,single_context,1,6,3,3,0,1.0,0.44587552,0,one_measurement_augmentation
single_thr_499,single_context,2,6,4,4,0,1.0,0.49710142,0,one_measurement_augmentation
single_thr_499,single_context,3,6,5,5,0,0.0,0.74180111,0,one_measurement_augmentation
single_thr_500,single_context,1,6,3,3,0,0.0,0.38507676,0,one_measurement_augmentation
single_thr_500,single_context,2,6,4,4,0,0.0,0.47680947,0,one_measurement_augmentation
single_thr_500,single_context,3,6,5,5,0,0.0,0.72593761,0,one_measurement_augmentation
single_thr_501,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_501,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_501,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_502,single_context,1,7,5,5,0,0.35294118,0.6744082,0,one_measurement_augmentation
single_thr_502,single_context,2,7,6,6,0,0.35294118,0.82592234,0,one_measurement_augmentation
single_thr_502,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_503,single_context,1,7,4,4,0,0.0,0.3423766,0,one_measurement_augmentation
single_thr_503,single_context,2,7,5,5,0,0.0,0.69443297,0,one_measurement_augmentation
single_thr_503,single_context,3,7,6,6,0,0.0,0.69887579,0,one_measurement_augmentation
single_thr_504,single_context,1,6,5,5,0,0.0,0.2967916,0,one_measurement_augmentation
single_thr_504,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_504,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_505,single_context,1,7,4,4,0,0.0,0.16062824,0,one_measurement_augmentation
single_thr_505,single_context,2,7,5,5,0,0.0,0.1707058,0,one_measurement_augmentation
single_thr_505,single_context,3,7,6,6,0,0.0,0.44409825,0,one_measurement_augmentation
single_thr_506,single_context,1,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_506,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_506,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_507,single_context,1,7,4,4,0,0.0,0.39925428,0,one_measurement_augmentation
single_thr_507,single_context,2,7,5,5,0,0.0,0.40193921,0,one_measurement_augmentation
single_thr_507,single_context,3,7,6,6,0,0.0,0.41383471,0,one_measurement_augmentation
single_thr_508,single_context,1,5,3,3,0,0.0,0.54911564,0,one_measurement_augmentation
single_thr_508,single_context,2,5,4,4,0,0.0,0.56296182,0,one_measurement_augmentation
single_thr_508,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_509,single_context,1,6,3,3,0,0.0,0.28038438,0,one_measurement_augmentation
single_thr_509,single_context,2,6,4,4,0,0.0,0.28257247,0,one_measurement_augmentation
single_thr_509,single_context,3,6,5,5,0,0.0,0.29046515,0,one_measurement_augmentation
single_thr_510,single_context,1,5,3,3,0,0.0,0.50944754,0,one_measurement_augmentation
single_thr_510,single_context,2,5,4,4,0,0.0,0.96237634,0,one_measurement_augmentation
single_thr_510,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_511,single_context,1,4,2,2,0,1.0,0.13750221,0,one_measurement_augmentation
single_thr_511,single_context,2,4,3,3,0,0.0,0.13835956,0,one_measurement_augmentation
single_thr_511,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_512,single_context,1,6,5,5,0,0.0,0.72927824,0,one_measurement_augmentation
single_thr_512,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_512,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_513,single_context,1,7,5,5,0,0.0,0.74028475,0,one_measurement_augmentation
single_thr_513,single_context,2,7,6,6,0,0.0,0.80313717,0,one_measurement_augmentation
single_thr_513,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_514,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_514,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_514,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_515,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_515,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
